tourney_name,winner_name,loser_name,score
Australian Open,Alex Michelsen,Karen Khachanov(19),score_simulé
Australian Open,Lorenzo Sonego,Fabian Marozsan,score_simulé
Australian Open,Learner Tien(Q),Corentin Moutet,score_simulé
Australian Open,Alexander Zverev(2),Jacob Fearnley,score_simulé
Australian Open,Carlos Alcaraz(3),Nuno Borges,score_simulé
Australian Open,Novak Djokovic(7),Tomas Machac(26),score_simulé
Australian Open,Tommy Paul(12),Roberto Carballes Baena,score_simulé
Australian Open,Ugo Humbert(14),Arthur Fils(20),score_simulé
Australian Open,Jack Draper(15),Aleksandar Vukic,score_simulé
Australian Open,Jiri Lehecka(24),Benjamin Bonzi,score_simulé
Australian Open,Alejandro Davidovich Fokina,Jakub Mensik,score_simulé
Australian Open,Jannik Sinner(1),Tristan Schoolkate(WC),score_simulé
Australian Open,Taylor Fritz(4),Cristian Garin(Q),score_simulé
Australian Open,Learner Tien(Q),Daniil Medvedev(5),score_simulé
Australian Open,Alex de Minaur(8),Tristan Boyer(Q),score_simulé
Australian Open,Holger Rune(13),Matteo Berrettini,score_simulé
Australian Open,Lorenzo Musetti(16),Denis Shapovalov,score_simulé
Australian Open,Fabian Marozsan,Frances Tiafoe(17),score_simulé
Australian Open,Miomir Kecmanovic,Hubert Hurkacz(18),score_simulé
Australian Open,Karen Khachanov(19),Gabriel Diallo,score_simulé
Australian Open,Ben Shelton(21),Pablo Carreno Busta,score_simulé
Australian Open,Francisco Cerundolo(31),Facundo Diaz Acosta,score_simulé
Australian Open,Marcos Giron,Tomas Martin Etcheverry,score_simulé
Australian Open,Alex Michelsen,James McCabe(WC),score_simulé
Australian Open,Gael Monfils,Daniel Altmaier,score_simulé
Australian Open,Corentin Moutet,Mitchell Krueger(Q),score_simulé
Australian Open,Lorenzo Sonego,Joao Fonseca(Q),score_simulé
Australian Open,Alexander Zverev(2),Pedro Martinez,score_simulé
Australian Open,Carlos Alcaraz(3),Yoshihito Nishioka,score_simulé
Australian Open,Jakub Mensik,Casper Ruud(6),score_simulé
Australian Open,Novak Djokovic(7),Jaime Faria(Q),score_simulé
Australian Open,Tommy Paul(12),Kei Nishikori,score_simulé
Australian Open,Ugo Humbert(14),Hady Habib(Q),score_simulé
Australian Open,Jack Draper(15),Thanasi Kokkinakis,score_simulé
Australian Open,Arthur Fils(20),Quentin Halys,score_simulé
Australian Open,Aleksandar Vukic,Sebastian Korda(22),score_simulé
Australian Open,Jiri Lehecka(24),Hugo Gaston,score_simulé
Australian Open,Tomas Machac(26),Reilly Opelka,score_simulé
Australian Open,Nuno Borges,Jordan Thompson(27),score_simulé
Australian Open,Alejandro Davidovich Fokina,Felix Auger-Aliassime(29),score_simulé
Australian Open,Benjamin Bonzi,Francesco Passaro(LL),score_simulé
Australian Open,Roberto Carballes Baena,James Duckworth,score_simulé
Australian Open,Jacob Fearnley,Arthur Cazaux,score_simulé
Australian Open,Taylor Fritz(4),Jenson Brooksby,score_simulé
Australian Open,Daniil Medvedev(5),Kasidit Samrej(WC),score_simulé
Australian Open,Alex de Minaur(8),Botic van de Zandschulp,score_simulé
Australian Open,Joao Fonseca(Q),Andrey Rublev(9),score_simulé
Australian Open,Holger Rune(13),Zhizhen Zhang,score_simulé
Australian Open,Lorenzo Musetti(16),Matteo Arnaldi,score_simulé
Australian Open,Hubert Hurkacz(18),Tallon Griekspoor,score_simulé
Australian Open,Karen Khachanov(19),Adrian Mannarino,score_simulé
Australian Open,Ben Shelton(21),Brandon Nakashima,score_simulé
Australian Open,Corentin Moutet,Alexei Popyrin(25),score_simulé
Australian Open,Gael Monfils,Giovanni Mpetshi Perricard(30),score_simulé
Australian Open,Francisco Cerundolo(31),Alexander Bublik,score_simulé
Australian Open,Tomas Martin Etcheverry,Flavio Cobolli(32),score_simulé
Australian Open,Daniel Altmaier,Francisco Comesana,score_simulé
Australian Open,Matteo Berrettini,Cameron Norrie,score_simulé
Australian Open,Tristan Boyer(Q),Federico Coria,score_simulé
Australian Open,Pablo Carreno Busta,Kamil Majchrzak(Q),score_simulé
Australian Open,Gabriel Diallo,Luca Nardi,score_simulé
Australian Open,Facundo Diaz Acosta,Zizou Bergs,score_simulé
Australian Open,Cristian Garin(Q),Borna Coric,score_simulé
Australian Open,Marcos Giron,Yannick Hanfmann,score_simulé
Australian Open,Miomir Kecmanovic,Dusan Lajovic,score_simulé
Australian Open,Mitchell Krueger(Q),Rinky Hijikata,score_simulé
Australian Open,Denis Shapovalov,Roberto Bautista Agut,score_simulé
Australian Open,Lorenzo Sonego,Stan Wawrinka(WC),score_simulé
Australian Open,Learner Tien(Q),Camilo Ugo Carabelli,score_simulé
Australian Open,Jannik Sinner(1),Nicolas Jarry,score_simulé
Australian Open,Carlos Alcaraz(3),Alexander Shevchenko,score_simulé
Australian Open,Novak Djokovic(7),Nishesh Basavareddy(WC),score_simulé
Australian Open,Francesco Passaro(LL),Grigor Dimitrov(10),score_simulé
Australian Open,Alex Michelsen,Stefanos Tsitsipas(11),score_simulé
Australian Open,Tommy Paul(12),Christopher O'Connell,score_simulé
Australian Open,Jack Draper(15),Mariano Navone,score_simulé
Australian Open,Frances Tiafoe(17),Arthur Rinderknech,score_simulé
Australian Open,Sebastian Korda(22),Lukas Klein(Q),score_simulé
Australian Open,Roberto Carballes Baena,Alejandro Tabilo(23),score_simulé
Australian Open,Jordan Thompson(27),Dominik Koepfer(Q),score_simulé
Australian Open,Arthur Cazaux,Sebastian Baez(28),score_simulé
Australian Open,Felix Auger-Aliassime(29),Jan-Lennard Struff,score_simulé
Australian Open,Benjamin Bonzi,David Goffin,score_simulé
Australian Open,Nuno Borges,Alexandre Muller,score_simulé
Australian Open,Alejandro Davidovich Fokina,Juncheng Shang,score_simulé
Australian Open,James Duckworth,Dominic Stricker,score_simulé
Australian Open,Jaime Faria(Q),Pavel Kotov,score_simulé
Australian Open,Jacob Fearnley,Nick Kyrgios,score_simulé
Australian Open,Thanasi Kokkinakis,Roman Safiullin,score_simulé
Australian Open,Fabian Marozsan,Thiago Seyboth Wild,score_simulé
Australian Open,James McCabe(WC),Martin Landaluce(Q),score_simulé
Australian Open,Jakub Mensik,Nikoloz Basilashvili(Q),score_simulé
Australian Open,Yoshihito Nishioka,Aziz Dougaz(Q),score_simulé
Australian Open,Tristan Schoolkate(WC),Taro Daniel,score_simulé
Australian Open,Aleksandar Vukic,Damir Dzumhur,score_simulé
Australian Open,Alexander Zverev(2),Lucas Pouille(WC),score_simulé
Australian Open,Casper Ruud(6),Jaume Munar,score_simulé
Australian Open,Ugo Humbert(14),Matteo Gigante(Q),score_simulé
Australian Open,Arthur Fils(20),Otto Virtanen,score_simulé
Australian Open,Jiri Lehecka(24),Li Tu(WC),score_simulé
Australian Open,Tomas Machac(26),Sumit Nagal,score_simulé
Australian Open,Hugo Gaston,Omar Jasika(WC),score_simulé
Australian Open,Hady Habib(Q),Yunchaokete Bu,score_simulé
Australian Open,Quentin Halys,Adam Walton,score_simulé
Australian Open,Pedro Martinez,Luciano Darderi,score_simulé
Australian Open,Kei Nishikori,Thiago Monteiro(Q),score_simulé
Australian Open,Reilly Opelka,Gauthier Onclin(Q),score_simulé
Australian Open,Dominik Koepfer(1),Blake Ellis(WC),score_simulé
Australian Open,Tristan Boyer(26),Christopher Eubanks(4),score_simulé
Australian Open,Thiago Monteiro(6),Kimmer Coppejans,score_simulé
Australian Open,Joao Fonseca,Thiago Agustin Tirante(12),score_simulé
Australian Open,Kamil Majchrzak(14),Billy Harris(19),score_simulé
Australian Open,Learner Tien(16),Jozef Kovalik(21),score_simulé
Australian Open,Jaime Faria(17),Mark Lajal,score_simulé
Australian Open,Cristian Garin,Hugo Dellien(18),score_simulé
Australian Open,Gauthier Onclin,Mackenzie McDonald(25),score_simulé
Australian Open,Lukas Klein(28),Terence Atmane,score_simulé
Australian Open,Matteo Gigante(32),Henrique Rocha,score_simulé
Australian Open,Nikoloz Basilashvili,Francesco Passaro,score_simulé
Australian Open,Aziz Dougaz,Borna Gojo,score_simulé
Australian Open,Hady Habib,Clement Chidekh,score_simulé
Australian Open,Mitchell Krueger,Yasutaka Uchiyama,score_simulé
Australian Open,Martin Landaluce,Dalibor Svrcina,score_simulé
Australian Open,Dominik Koepfer(1),Ethan Quinn,score_simulé
Australian Open,Terence Atmane,Mattia Bellucci(2),score_simulé
Australian Open,Henrique Rocha,Marton Fucsovics(3),score_simulé
Australian Open,Christopher Eubanks(4),Alejandro Moro Canas,score_simulé
Australian Open,Thiago Monteiro(6),Valentin Royer,score_simulé
Australian Open,Gauthier Onclin,Aleksandar Kovacevic(7),score_simulé
Australian Open,Thiago Agustin Tirante(12),Titouan Droguet,score_simulé
Australian Open,Kamil Majchrzak(14),Zachary Svajda,score_simulé
Australian Open,Learner Tien(16),Juan Pablo Ficovich,score_simulé
Australian Open,Jaime Faria(17),Dane Sweeny(WC),score_simulé
Australian Open,Billy Harris(19),Carlos Taberner,score_simulé
Australian Open,Jozef Kovalik(21),August Holmgren,score_simulé
Australian Open,Borna Gojo,Vit Kopriva(24),score_simulé
Australian Open,Mackenzie McDonald(25),Brandon Holt,score_simulé
Australian Open,Tristan Boyer(26),Tomas Barrios Vera,score_simulé
Australian Open,Lukas Klein(28),Eliot Spizzirri,score_simulé
Australian Open,Kimmer Coppejans,Valentin Vacherot(31),score_simulé
Australian Open,Matteo Gigante(32),Lukas Neumayer,score_simulé
Australian Open,Nikoloz Basilashvili,Alibek Kachmazov,score_simulé
Australian Open,Aziz Dougaz,Benjamin Hassan,score_simulé
Australian Open,Blake Ellis(WC),Yosuke Watanuki,score_simulé
Australian Open,Joao Fonseca,Coleman Wong,score_simulé
Australian Open,Mark Lajal,Sho Shimabukuro,score_simulé
Australian Open,Martin Landaluce,James Trotter,score_simulé
Australian Open,Francesco Passaro,Javier Barranco Cosano,score_simulé
Australian Open,Dalibor Svrcina,Khumoyun Sultanov,score_simulé
Australian Open,Cristian Garin,Laslo Djere(10),score_simulé
Australian Open,Hady Habib,Chun-Hsin Tseng(13),score_simulé
Australian Open,Hugo Dellien(18),Maks Kasnikowski,score_simulé
Australian Open,Clement Chidekh,Jerome Kym(27),score_simulé
Australian Open,Mitchell Krueger,Duje Ajdukovic,score_simulé
Australian Open,Yasutaka Uchiyama,Adolfo Daniel Vallejo,score_simulé
Australian Open,Dominik Koepfer(1),Ignacio Buse,score_simulé
Australian Open,Mattia Bellucci(2),Pavle Marinkov(WC),score_simulé
Australian Open,Marton Fucsovics(3),Oriol Roca Batalla,score_simulé
Australian Open,Thiago Monteiro(6),Jason Kubler,score_simulé
Australian Open,Aziz Dougaz,Jesper de Jong(8),score_simulé
Australian Open,Mark Lajal,Mikhail Kukushkin(9),score_simulé
Australian Open,Thiago Agustin Tirante(12),Jurij Rodionov,score_simulé
Australian Open,Kamil Majchrzak(14),Marco Trungelliti,score_simulé
Australian Open,Jaime Faria(17),Gijs Brouwer,score_simulé
Australian Open,Billy Harris(19),Yuta Shimizu,score_simulé
Australian Open,Jozef Kovalik(21),Bernard Tomic,score_simulé
Australian Open,Alibek Kachmazov,Shintaro Mochizuki(22),score_simulé
Australian Open,Vit Kopriva(24),Constant Lestienne,score_simulé
Australian Open,Tristan Boyer(26),Rei Sakamoto(WC),score_simulé
Australian Open,Lukas Klein(28),Alexis Galarneau,score_simulé
Australian Open,Joao Fonseca,Federico Agustin Gomez(29),score_simulé
Australian Open,Yosuke Watanuki,Juan Manuel Cerundolo(30),score_simulé
Australian Open,Valentin Vacherot(31),Marc-Andrea Huesler,score_simulé
Australian Open,Terence Atmane,Matthew Dellavedova(WC),score_simulé
Australian Open,Tomas Barrios Vera,Emilio Nava,score_simulé
Australian Open,Nikoloz Basilashvili,Cruz Hewitt(WC),score_simulé
Australian Open,Kimmer Coppejans,Matteo Martineau,score_simulé
Australian Open,Titouan Droguet,Jan Choinski,score_simulé
Australian Open,Blake Ellis(WC),Antoine Escoffier,score_simulé
Australian Open,Borna Gojo,Timofey Skatov,score_simulé
Australian Open,Benjamin Hassan,Nicolas Mejia,score_simulé
Australian Open,August Holmgren,Hayden Jones(WC),score_simulé
Australian Open,Ethan Quinn,Calvin Hemery,score_simulé
Australian Open,Henrique Rocha,Henri Squire,score_simulé
Australian Open,Valentin Royer,Marc Polmans(WC),score_simulé
Australian Open,Sho Shimabukuro,Radu Albot,score_simulé
Australian Open,Eliot Spizzirri,Alexander Blockx,score_simulé
Australian Open,Zachary Svajda,Enzo Couacaud,score_simulé
Australian Open,Dane Sweeny(WC),Pierre-Hugues Herbert,score_simulé
Australian Open,Carlos Taberner,Edward Winter(WC),score_simulé
Australian Open,Coleman Wong,Dmitry Popko,score_simulé
Australian Open,Christopher Eubanks(4),Hugo Grenier,score_simulé
Australian Open,Aleksandar Kovacevic(7),Andrea Collarini,score_simulé
Australian Open,Laslo Djere(10),Gustavo Heide,score_simulé
Australian Open,Yasutaka Uchiyama,Harold Mayot(11),score_simulé
Australian Open,Chun-Hsin Tseng(13),August Holmgren,score_simulé
Australian Open,Martin Landaluce,Raphael Collignon(15),score_simulé
Australian Open,Learner Tien(16),Gregoire Barrere,score_simulé
Australian Open,Hugo Dellien(18),Maximilian Marterer,score_simulé
Australian Open,Khumoyun Sultanov,Daniel Elahi Galan(20),score_simulé
Australian Open,Duje Ajdukovic,Richard Gasquet(23),score_simulé
Australian Open,Mackenzie McDonald(25),Alex Bolt,score_simulé
Australian Open,Jerome Kym(27),Tim van Rijthoven,score_simulé
Australian Open,Matteo Gigante(32),Nick Hardt,score_simulé
Australian Open,Javier Barranco Cosano,Facundo Mena,score_simulé
Australian Open,Clement Chidekh,Felipe Meligeni Alves,score_simulé
Australian Open,Juan Pablo Ficovich,Paul Jubb,score_simulé
Australian Open,Cristian Garin,Murkel Dellien,score_simulé
Australian Open,Hady Habib,Patrick Kypson,score_simulé
Australian Open,Brandon Holt,Gianluca Mager,score_simulé
Australian Open,Maks Kasnikowski,Vilius Gaubas,score_simulé
Australian Open,Mitchell Krueger,Filip Cristian Jianu,score_simulé
Australian Open,Alejandro Moro Canas,Juan Pablo Varillas,score_simulé
Australian Open,Lukas Neumayer,Elmer Moller,score_simulé
Australian Open,Gauthier Onclin,Roman Andres Burruchaga,score_simulé
Australian Open,Francesco Passaro,Giulio Zeppieri,score_simulé
Australian Open,Dalibor Svrcina,Ugo Blanchet,score_simulé
Australian Open,James Trotter,Daniel Evans,score_simulé
Australian Open,Adolfo Daniel Vallejo,Adrian Andreev,score_simulé
Auckland,Gael Monfils,Zizou Bergs(Q),score_simulé
Auckland,Zizou Bergs(Q),Nuno Borges(7),score_simulé
Auckland,Gael Monfils,Nishesh Basavareddy(Q),score_simulé
Auckland,Nuno Borges(7),Jakub Mensik,score_simulé
Auckland,Nishesh Basavareddy(Q),Alex Michelsen(8),score_simulé
Auckland,Zizou Bergs(Q),Roberto Carballes Baena,score_simulé
Auckland,Gael Monfils,Facundo Diaz Acosta(LL),score_simulé
Auckland,Jakub Mensik,Ben Shelton(1),score_simulé
Auckland,Nishesh Basavareddy(Q),Alejandro Tabilo(2),score_simulé
Auckland,Facundo Diaz Acosta(LL),Sebastian Baez(3),score_simulé
Auckland,Roberto Carballes Baena,Francisco Cerundolo(4),score_simulé
Auckland,Nuno Borges(7),Mariano Navone,score_simulé
Auckland,Alex Michelsen(8),Lorenzo Sonego,score_simulé
Auckland,Zizou Bergs(Q),Luca Nardi(Q),score_simulé
Auckland,Gael Monfils,Jan-Lennard Struff,score_simulé
Auckland,Luca Nardi(Q),Flavio Cobolli(6),score_simulé
Auckland,Nishesh Basavareddy(Q),Francisco Comesana(LL),score_simulé
Auckland,Facundo Diaz Acosta(LL),Cameron Norrie,score_simulé
Auckland,Jakub Mensik,Pablo Carreno Busta(LL),score_simulé
Auckland,Gael Monfils,Pedro Martinez,score_simulé
Auckland,Mariano Navone,Adrian Mannarino(LL),score_simulé
Auckland,Lorenzo Sonego,Gabriel Diallo(WC),score_simulé
Auckland,Jan-Lennard Struff,Yunchaokete Bu,score_simulé
Auckland,Nuno Borges(7),Luciano Darderi,score_simulé
Auckland,Alex Michelsen(8),Sumit Nagal(Q),score_simulé
Auckland,Zizou Bergs(Q),Isaac Becroft(WC),score_simulé
Auckland,Roberto Carballes Baena,Daniel Altmaier(LL),score_simulé
Auckland,Sumit Nagal(8),Adrian Mannarino(1),score_simulé
Auckland,Zizou Bergs(2),Francisco Comesana(5),score_simulé
Auckland,Luca Nardi(7),Facundo Diaz Acosta(3),score_simulé
Auckland,Nishesh Basavareddy,Daniel Altmaier(6),score_simulé
Auckland,Adrian Mannarino(1),Dominic Stricker(PR),score_simulé
Auckland,Zizou Bergs(2),Pablo Carreno Busta,score_simulé
Auckland,Facundo Diaz Acosta(3),Ajeet Rai(WC),score_simulé
Auckland,Nishesh Basavareddy,Botic van de Zandschulp(4),score_simulé
Auckland,Francisco Comesana(5),Maxime Janvier(Alt),score_simulé
Auckland,Daniel Altmaier(6),Charles Broom(Alt),score_simulé
Auckland,Luca Nardi(7),Daniel Masur,score_simulé
Auckland,Sumit Nagal(8),Alexander Klintcharov(WC),score_simulé
Mallorca,Tallon Griekspoor(4),Corentin Moutet,score_simulé
Mallorca,Tallon Griekspoor(4),Felix Auger-Aliassime(2),score_simulé
Mallorca,Corentin Moutet,Alex Michelsen(3),score_simulé
Mallorca,Felix Auger-Aliassime(2),Hamad Medjedovic,score_simulé
Mallorca,Alex Michelsen(3),Roberto Bautista Agut(7),score_simulé
Mallorca,Tallon Griekspoor(4),Gabriel Diallo(6),score_simulé
Mallorca,Corentin Moutet,Learner Tien,score_simulé
Mallorca,Learner Tien,Ben Shelton(1),score_simulé
Mallorca,Alex Michelsen(3),Brandon Holt(Q),score_simulé
Mallorca,Roberto Bautista Agut(7),Bernard Tomic(Q),score_simulé
Mallorca,Corentin Moutet,Daniel Altmaier(8),score_simulé
Mallorca,Felix Auger-Aliassime(2),Arthur Rinderknech,score_simulé
Mallorca,Tallon Griekspoor(4),Ethan Quinn(Q),score_simulé
Mallorca,Gabriel Diallo(6),Laslo Djere,score_simulé
Mallorca,Hamad Medjedovic,Roman Safiullin,score_simulé
Mallorca,Roberto Bautista Agut(7),Tomas Martin Etcheverry,score_simulé
Mallorca,Brandon Holt(Q),Benjamin Bonzi,score_simulé
Mallorca,Bernard Tomic(Q),Rinky Hijikata(WC),score_simulé
Mallorca,Roman Safiullin,Alexandre Muller(5),score_simulé
Mallorca,Gabriel Diallo(6),Jaume Munar,score_simulé
Mallorca,Hamad Medjedovic,Nishesh Basavareddy(Q),score_simulé
Mallorca,Corentin Moutet,Pedro Martinez,score_simulé
Mallorca,Ethan Quinn(Q),Camilo Ugo Carabelli,score_simulé
Mallorca,Arthur Rinderknech,Damir Dzumhur,score_simulé
Mallorca,Learner Tien,Justin Engel(WC),score_simulé
Mallorca,Daniel Altmaier(8),Fabio Fognini(WC),score_simulé
Mallorca,Laslo Djere,Yunchaokete Bu,score_simulé
Mallorca,Bernard Tomic,Aleksandar Kovacevic(1),score_simulé
Mallorca,Ethan Quinn(7),Vit Kopriva(2),score_simulé
Mallorca,Nishesh Basavareddy,Mariano Navone(4),score_simulé
Mallorca,Brandon Holt,Elias Ymer,score_simulé
Mallorca,Aleksandar Kovacevic(1),Sascha Gueymard Wayenburg,score_simulé
Mallorca,Vit Kopriva(2),Petros Tsitsipas(WC),score_simulé
Mallorca,Brandon Holt,Adam Walton(3),score_simulé
Mallorca,Mariano Navone(4),Sebastian Ofner,score_simulé
Mallorca,Nishesh Basavareddy,Botic van de Zandschulp(5),score_simulé
Mallorca,Bernard Tomic,Jesper de Jong(6),score_simulé
Mallorca,Ethan Quinn(7),Oliver Crawford(WC),score_simulé
Mallorca,Elias Ymer,Alexander Shevchenko(8),score_simulé
Adelaide,Felix Auger-Aliassime(5),Sebastian Korda(2),score_simulé
Adelaide,Felix Auger-Aliassime(5),Tommy Paul(1),score_simulé
Adelaide,Sebastian Korda(2),Miomir Kecmanovic,score_simulé
Adelaide,Tommy Paul(1),Rinky Hijikata(LL),score_simulé
Adelaide,Sebastian Korda(2),Thanasi Kokkinakis(WC),score_simulé
Adelaide,Felix Auger-Aliassime(5),Marcos Giron,score_simulé
Adelaide,Miomir Kecmanovic,Benjamin Bonzi(Q),score_simulé
Adelaide,Tommy Paul(1),Manuel Guinard(LL),score_simulé
Adelaide,Sebastian Korda(2),Alejandro Davidovich Fokina,score_simulé
Adelaide,Felix Auger-Aliassime(5),Arthur Cazaux,score_simulé
Adelaide,Rinky Hijikata(LL),Brandon Nakashima(7),score_simulé
Adelaide,Thanasi Kokkinakis(WC),Tomas Martin Etcheverry(8),score_simulé
Adelaide,Benjamin Bonzi(Q),Li Tu(WC),score_simulé
Adelaide,Marcos Giron,Denis Shapovalov,score_simulé
Adelaide,Miomir Kecmanovic,Christopher O'Connell,score_simulé
Adelaide,Miomir Kecmanovic,Alexander Bublik(6),score_simulé
Adelaide,Brandon Nakashima(7),Yannick Hanfmann(Q),score_simulé
Adelaide,Tomas Martin Etcheverry(8),Tristan Schoolkate(WC),score_simulé
Adelaide,Arthur Cazaux,Adam Walton(Q),score_simulé
Adelaide,Marcos Giron,Aleksandar Vukic,score_simulé
Adelaide,Manuel Guinard(LL),Roman Safiullin,score_simulé
Adelaide,Rinky Hijikata(LL),David Goffin,score_simulé
Adelaide,Li Tu(WC),James Duckworth(Q),score_simulé
Adelaide,Denis Shapovalov,Zhizhen Zhang(9),score_simulé
Adelaide,Alejandro Davidovich Fokina,Roberto Bautista Agut,score_simulé
Adelaide,Thanasi Kokkinakis(WC),Yoshihito Nishioka,score_simulé
Adelaide,Christopher O'Connell,Arthur Rinderknech,score_simulé
Adelaide,Adam Walton,Rinky Hijikata(3),score_simulé
Adelaide,Benjamin Bonzi(4),James McCabe(WC),score_simulé
Adelaide,James Duckworth(7),Jacob Bradshaw(WC),score_simulé
Adelaide,Yannick Hanfmann,Manuel Guinard(Alt),score_simulé
Adelaide,Jacob Bradshaw(WC),Quentin Halys(2),score_simulé
Adelaide,Rinky Hijikata(3),Omar Jasika(Alt),score_simulé
Adelaide,Benjamin Bonzi(4),Fabio Fognini,score_simulé
Adelaide,Yannick Hanfmann,Hugo Gaston(5),score_simulé
Adelaide,Adam Walton,Dusan Lajovic(6),score_simulé
Adelaide,James Duckworth(7),Pavel Kotov,score_simulé
Adelaide,James McCabe(WC),Damir Dzumhur(8),score_simulé
Adelaide,Manuel Guinard(Alt),Taro Daniel,score_simulé
Toronto,Matteo Arnaldi(32),Tristan Schoolkate(Q),score_simulé
Toronto,Alexander Zverev(1),Adam Walton,score_simulé
Toronto,Lorenzo Musetti(3),James Duckworth(Q),score_simulé
Toronto,Holger Rune(5),Giovanni Mpetshi Perricard,score_simulé
Toronto,Casper Ruud(8),Roman Safiullin,score_simulé
Toronto,Daniil Medvedev(10),Dalibor Svrcina(LL),score_simulé
Toronto,Karen Khachanov(11),Juan Pablo Ficovich(Q),score_simulé
Toronto,Francisco Cerundolo(14),Jaume Munar,score_simulé
Toronto,Reilly Opelka,Tomas Machac(16),score_simulé
Toronto,Alexei Popyrin(18),Nicolas Arseneault(WC),score_simulé
Toronto,Learner Tien,Denis Shapovalov(22),score_simulé
Toronto,Tomas Martin Etcheverry,Tallon Griekspoor(24),score_simulé
Toronto,Alex Michelsen(26),Tomas Barrios Vera(Q),score_simulé
Toronto,Alexandre Muller(29),Miomir Kecmanovic,score_simulé
Toronto,Nuno Borges(30),Facundo Bagnis(Q),score_simulé
Toronto,Emilio Nava(Q),Terence Atmane,score_simulé
Toronto,Corentin Moutet,Jenson Brooksby(PR),score_simulé
Toronto,Tristan Boyer(Q),Aleksandar Kovacevic,score_simulé
Toronto,Yunchaokete Bu,Vit Kopriva,score_simulé
Toronto,Roberto Carballes Baena,Camilo Ugo Carabelli,score_simulé
Toronto,Pablo Carreno Busta,Liam Draxl(WC),score_simulé
Toronto,Francisco Comesana,Damir Dzumhur,score_simulé
Toronto,Alexis Galarneau(WC),Arthur Rinderknech,score_simulé
Toronto,Hugo Gaston,Mattia Bellucci,score_simulé
Toronto,Matteo Gigante(WC),Borna Coric,score_simulé
Toronto,Adrian Mannarino(Q),Marcos Giron,score_simulé
Toronto,Fabian Marozsan,Hugo Dellien,score_simulé
Toronto,Mackenzie McDonald,David Goffin,score_simulé
Toronto,Jaume Munar,Dan Martin(Q),score_simulé
Toronto,Christopher O'Connell,Chun-Hsin Tseng(LL),score_simulé
Toronto,Ethan Quinn,Yoshihito Nishioka,score_simulé
Toronto,Tristan Schoolkate(Q),Joao Fonseca,score_simulé
Toronto,Dalibor Svrcina(LL),Alexander Blockx(Q),score_simulé
Toronto,Aleksandar Vukic,Pedro Martinez,score_simulé
Toronto,Yosuke Watanuki(Q),Daniel Altmaier,score_simulé
Toronto,Nicolas Arseneault(WC),Valentin Royer(Q),score_simulé
Toronto,Facundo Bagnis(Q),Vasek Pospisil(WC),score_simulé
Toronto,Tomas Barrios Vera(Q),Gael Monfils,score_simulé
Toronto,James Duckworth(Q),Juncheng Shang,score_simulé
Toronto,Tomas Martin Etcheverry,Pierre-Hugues Herbert(Q),score_simulé
Toronto,Juan Pablo Ficovich(Q),Jacob Fearnley,score_simulé
Toronto,Miomir Kecmanovic,Quentin Halys,score_simulé
Toronto,Giovanni Mpetshi Perricard,Shintaro Mochizuki(Q),score_simulé
Toronto,Emilio Nava(Q),Zizou Bergs,score_simulé
Toronto,Reilly Opelka,Sebastian Ofner(PR),score_simulé
Toronto,Roman Safiullin,Ugo Blanchet(Q),score_simulé
Toronto,Learner Tien,Colton Smith(Q),score_simulé
Toronto,Adam Walton,Benjamin Bonzi,score_simulé
Toronto,Adrian Mannarino(1),Juan Carlos Aguilar(28/WC),score_simulé
Toronto,Ugo Blanchet(24),Chun-Hsin Tseng(2),score_simulé
Toronto,Tristan Schoolkate(3),Govind Nanda(27),score_simulé
Toronto,James Duckworth(4),Justin Boulais(31/WC),score_simulé
Toronto,Valentin Royer(5),Alvin Nicholas Tudorica(29/WC),score_simulé
Toronto,Emilio Nava(6),Mitchell Krueger(19),score_simulé
Toronto,Yosuke Watanuki(17),Dalibor Svrcina(7),score_simulé
Toronto,Alexander Blockx(8),Duje Ajdukovic(26),score_simulé
Toronto,Shintaro Mochizuki(9),Yasutaka Uchiyama(25),score_simulé
Toronto,Tristan Boyer(10),James Trotter(22),score_simulé
Toronto,Facundo Bagnis(32/PR),Terence Atmane(11),score_simulé
Toronto,Juan Pablo Ficovich(12),Kyrian Jacquet(18),score_simulé
Toronto,Colton Smith(13),Patrick Kypson(23),score_simulé
Toronto,Pierre-Hugues Herbert(14),Li Tu(20),score_simulé
Toronto,Tomas Barrios Vera(15),Coleman Wong(21),score_simulé
Toronto,Dan Martin(30/WC),Taro Daniel(16),score_simulé
Rotterdam,Carlos Alcaraz(1),Alex de Minaur(3),score_simulé
Rotterdam,Carlos Alcaraz(1),Hubert Hurkacz(8),score_simulé
Rotterdam,Alex de Minaur(3),Mattia Bellucci(Q),score_simulé
Rotterdam,Carlos Alcaraz(1),Pedro Martinez,score_simulé
Rotterdam,Alex de Minaur(3),Daniel Altmaier(LL),score_simulé
Rotterdam,Hubert Hurkacz(8),Andrey Rublev(4),score_simulé
Rotterdam,Mattia Bellucci(Q),Stefanos Tsitsipas(6/WC),score_simulé
Rotterdam,Carlos Alcaraz(1),Andrea Vavassori(Q),score_simulé
Rotterdam,Alex de Minaur(3),Jakub Mensik,score_simulé
Rotterdam,Andrey Rublev(4),Fabian Marozsan,score_simulé
Rotterdam,Pedro Martinez,Holger Rune(5),score_simulé
Rotterdam,Stefanos Tsitsipas(6/WC),Tallon Griekspoor,score_simulé
Rotterdam,Daniel Altmaier(LL),Arthur Fils(7),score_simulé
